Theater Name,Review date,Review URL,Author name,Local Guide,Star rating,Review content,
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURnMi1LRTB3RRAB!2m1!1s0x0 ,Katie Carpenter,FALSE,5,,
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUN3NVpmN3pnRRAB!2m1!1s0x0 ,Jacob Hardin,TRUE,3,,
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNBbFlPZ2tnRRAB!2m1!1s0x0 ,Bob Sacks,TRUE,5,"Great, comfortable movie house on the pedestrian mall.",
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURRNHBTVDZRRRAB!2m1!1s0x0 ,La La,TRUE,4,Any place that serves wine with your  Popcorn just works for me. :),
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNRdnJfemRnEAE!2m1!1s0x0 ,Kyle “Carlton” Luke,TRUE,5,,
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNRa0wyMW93RRAB!2m1!1s0x0 ,Rob Vaughan,TRUE,5,,
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURRbzlUeUN3EAE!2m1!1s0x0 ,Joanne Branyon-Ward,FALSE,4,parking was a real challenge,
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUN3bGFpSllREAE!2m1!1s0x0 ,Lauren,TRUE,5,,
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURBcF9LZmtnRRAB!2m1!1s0x0 ,Dario Turner,TRUE,5,,
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURna3A2UUh3EAE!2m1!1s0x0 ,Christina Pearman,TRUE,5,,
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNRX0lQa3BRRRAB!2m1!1s0x0 ,David Personette,TRUE,5,"Nice theater, good beer selection.",
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURRMzdmT0hREAE!2m1!1s0x0 ,David Mays,FALSE,5,,
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNRX1BHdGh3RRAB!2m1!1s0x0 ,CoverStory,FALSE,4,,
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNBN3FtVG9RRRAB!2m1!1s0x0 ,Patrick Bird,TRUE,4,"We were in a very small theater, only about 50 or so seats and I think 4 rows. The rows of seats don't curve, or not much. We took 2 of last 4 seats and were at end of 2nd row. The seats faced more toward the edge of screen than towards the middle. The seats are wide enough I was able to sit at angle in seat to face toward center screen. Seats are comfortable for me, wide and recline. Small tray attached to armrests that swing out of the way when not in use. The service when ordering drinks was good.",
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNnNVp1bU13EAE!2m1!1s0x0 ,Makenzie West,TRUE,3,,
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNnMnMzVl93RRAB!2m1!1s0x0 ,Bridget Ramo Joyce,TRUE,5,"Uppity charlottesville gives you you nice, clean, relatively friendly place to drink a beer...oh, and watch a movie.",
Violet Crown,6/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNnNHVDd0hnEAE!2m1!1s0x0 ,Kevin U,TRUE,5,Good beer selection. Comfy seats. Great place to watch a movie.,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURRX2IzekxnEAE!2m1!1s0x0 ,mvh Titus,TRUE,5,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNnLXFiU2xBRRAB!2m1!1s0x0 ,Just4fun,TRUE,4,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNBME1hQ25BRRAB!2m1!1s0x0 ,Sarah H,TRUE,5,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUN3MkpMY3VnRRAB!2m1!1s0x0 ,Walter Thacker,FALSE,5,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUN3NF9pVmdBRRAB!2m1!1s0x0 ,C'ville Moodys,FALSE,4,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURnLTZTdlB3EAE!2m1!1s0x0 ,chris wyatt,TRUE,5,Love this theater can get drunk and watch a movie. Saw deadpool second coming hammered great experiance,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUN3cDRUZHdRRRAB!2m1!1s0x0 ,Merrie Conner,FALSE,5,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURna2JMWFNnEAE!2m1!1s0x0 ,Petra Patia,TRUE,5,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNna3VuUHJnRRAB!2m1!1s0x0 ,Tim Metzger,TRUE,5,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURBLS1IbU1nEAE!2m1!1s0x0 ,Hayley Williamson,TRUE,5,"We love this place. The seats are comfortable and reserving what you want is great, plus the popcorn is delicious.",
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUN3LTUyclNREAE!2m1!1s0x0 ,Rick Sincere,TRUE,4,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNndWZpZ0N3EAE!2m1!1s0x0 ,Vortex_Of_Creativity,FALSE,3,"Having a bar both upstairs and down is pretty cool. The staff are very friendly and helpful. The theatres themselves are in need of upgrades. The 3D tech always needs to be adjusted. Sometimes other radio signals will play through their movie speakers, thus ruining the movie experience.",
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUN3czZQdHJRRRAB!2m1!1s0x0 ,Spencer Becker-Siggins,FALSE,5,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURRazUtRmpBRRAB!2m1!1s0x0 ,William Reichert,TRUE,5,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNnLTdTOUl3EAE!2m1!1s0x0 ,Josh Gonzalez,TRUE,5,Best place to enjoy a movie and a brew. Reserve your lounge seats ahead of time and no worries about finding your seat when you get there. There's a snack bar and beverage bar outside the theater with plenty on tap.,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNBNXFIdXhnRRAB!2m1!1s0x0 ,Heather Umberger,TRUE,5,This was just a great theater.  I was there for a conference presentation and it worked just as well for this as a theater.,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURRM2FXS1lREAE!2m1!1s0x0 ,jacqueline Haynes,TRUE,4,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURndmJuUWlRRRAB!2m1!1s0x0 ,Sean Roach,TRUE,4,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURRc0plbW5RRRAB!2m1!1s0x0 ,Peter Eck,TRUE,5,,
Violet Crown,5/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNnMkozdWZ3EAE!2m1!1s0x0 ,Beverly Funk,TRUE,5,Great,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURRMWRUQ0tnEAE!2m1!1s0x0 ,P Bradley Robb,TRUE,5,Fantastic theater. Assigned seats are a blessing.,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNnNmZmczdnRRAB!2m1!1s0x0 ,Jeffrey Cline,FALSE,5,Great vibe and good food,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURBcGUzeUdnEAE!2m1!1s0x0 ,Almagul Bissembiyeva,FALSE,5,,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNnNklyOVdnEAE!2m1!1s0x0 ,Jonney Otto,TRUE,5,"Beautiful theatre, great staff. The perfect place to meet up with some friends have a drink and watch a movie",
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNRZ0pUdXZRRRAB!2m1!1s0x0 ,Willow Earth,TRUE,5,,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURnN0t2TUxREAE!2m1!1s0x0 ,Muninn Myrkvi,TRUE,4,"Not bad. I like to be able to reserve my seat, although each  seat can be quite expensive. The theatres are nice. Real food is nice to have too, although the lines can get very long. Great location right off the downtown mall.",
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURBOW82WDhRRRAB!2m1!1s0x0 ,kathleen east,TRUE,5,"Some of the theaters are smaller, but no less comfortable. Popcorn is yummy & bottomless! Beautifully rennovated. Personnel are pleasant & efficient. Only downside: lack of downtown parking.",
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURRNXBuVWxnRRAB!2m1!1s0x0 ,Rich,TRUE,5,"Seats are great, very comfortable",
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNBeWEzVGNBEAE!2m1!1s0x0 ,William Cabot-Bryans,TRUE,5,Great small theater experience.,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNnaHR2S2xnRRAB!2m1!1s0x0 ,Laurel,FALSE,5,Great dinner and movie! Love being on the downtown mall.,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNnNWZERXN3RRAB!2m1!1s0x0 ,Brandon Lamb,TRUE,5,,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChRDSUhNMG9nS0VJQ0FnSURna3Q5MBAB!2m1!1s0x0 ,Jonathan Duran,FALSE,4,,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChRDSUhNMG9nS0VJQ0FnSUNnNG9GShAB!2m1!1s0x0 ,Wanda Stootsberry,TRUE,4,Great to have a beer or glass of wine with your dinner or snack. Very comfy seats and all the current movies,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURnOWMzVUF3EAE!2m1!1s0x0 ,Stella Hawke,TRUE,5,,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNnbHJpcDlnRRAB!2m1!1s0x0 ,Michael Dean Evans,TRUE,5,,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUN3dHBhNDJ3RRAB!2m1!1s0x0 ,sherry Ragland,FALSE,5,,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNnZ09hRnVnRRAB!2m1!1s0x0 ,Kevin Vellanki,TRUE,3,"This theater is nice, has leather seats, an in theater bar + restaurant, but it is hilariously overpriced. While 2 movie tickets and a large soda costs about $15 back in Ohio (with motorized RECLINING leather seats, which this theater does not have) the same thing costs about $35 here. That's just a symptom of being in Charlottesville, I know, but it's verging on the point where dinner might end up being cheaper than seeing a movie. Either way, I'm glad I bought a moviepass, because seeing one movie a month here already makes up the subscription cost. It's a good theater, but those prices are something else.",
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNRc09ETzVnRRAB!2m1!1s0x0 ,Luke Reddaway,TRUE,5,"I can not say enough good things about this place. It’s such a perfect location and if you get your tickets online, it is easy to walk in, get food and relax prior to the movie. The fact you can eat in the theater is amazing and the chairs are very comfy! Absolutely love it here!",
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUN3cTdqWFlnEAE!2m1!1s0x0 ,Jonathan Martin,TRUE,5,,
Violet Crown,4/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURBamRtZWZREAE!2m1!1s0x0 ,GUOXING LIN,FALSE,4,,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURnX2FXMEd3EAE!2m1!1s0x0 ,Ian McDaniel,TRUE,5,Good service. Nice 4K image!,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUN3MzRTVzd3RRAB!2m1!1s0x0 ,Tonia Bradford,TRUE,5,Great time,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNBcnVTYlVREAE!2m1!1s0x0 ,Nathaniel Star,TRUE,5,"Great seating,  plenty on aisle space... friendly staff. Quality food and drink",
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNRcTgtSjBnRRAB!2m1!1s0x0 ,Sergiu Mosanu,TRUE,5,Premium,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNneE5IMXFBRRAB!2m1!1s0x0 ,Paolo Gutierrez,FALSE,4,Comfortable seating.  Excellent sound system.  Tasty food and beverage options.  Reserved seating.,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUN3blBXbVF3EAE!2m1!1s0x0 ,Sam Yeargan,FALSE,4,A very nice theater I have reviewed several cinemas and I believe this one is very very fine example of what a cinema should look like then it should be recreated.,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURRLUtpQ21RRRAB!2m1!1s0x0 ,Lauren Waite,TRUE,4,,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNBbmJlb0J3EAE!2m1!1s0x0 ,Micah Crowder,TRUE,5,Great place to see a movie!,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURBek51UUx3EAE!2m1!1s0x0 ,Alyssa Hughes,TRUE,3,Would have been 5 stars except the seats squeaked every time someone moved around very distracting. Everything else was fine.,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURncktUaC13RRAB!2m1!1s0x0 ,Stefan Petit-Freres,FALSE,5,,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNBeXN5a01BEAE!2m1!1s0x0 ,Sherry Myers,FALSE,4,,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNBOVBmSVZREAE!2m1!1s0x0 ,Jeanne Joslyn,FALSE,5,I love this place! Takes movie going to the next level.,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURnMklyWURREAE!2m1!1s0x0 ,Brandon Davis,TRUE,5,"Movies, beer, and food all in one at a reasonable price.....yes please",
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURRcElUampnRRAB!2m1!1s0x0 ,John,FALSE,5,"Top notch theater, though they usually need a little more staff helping out with beer and food.",
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURReDcyeVNREAE!2m1!1s0x0 ,Vincent Mascia,FALSE,5,Love the business model of food and reserved seating. It is not overpriced unlike other theaters. The seats are very comfortable. The management staff is exceptional.,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURnLUplZHVBRRAB!2m1!1s0x0 ,John Seymour,TRUE,4,"Neat movie theater, great beer selection too. 😁",
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUN3cmVMbkVBEAE!2m1!1s0x0 ,Michael Barber,TRUE,5,Excellent comfort.  Front row seats recline.  Great beer and wine selection.  Food is delicious too.,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURRa09ubmdBRRAB!2m1!1s0x0 ,Jolysa White,FALSE,5,,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURRNXRYdk93EAE!2m1!1s0x0 ,Laura Prater,TRUE,3,,
Violet Crown,3/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNRNS1IcWh3RRAB!2m1!1s0x0 ,Julie George,TRUE,4,,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURRcHB2WWp3RRAB!2m1!1s0x0 ,Ann Quattlebaum,TRUE,4,Comfy recliner seats.  Bar and food availability,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUN3eXA2R2pRRRAB!2m1!1s0x0 ,Dillon,TRUE,5,"Wonderful theatre, great beer selection, comfortable seating.",
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURRcGRQN0dnEAE!2m1!1s0x0 ,Samantha Fassler,TRUE,5,,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNnNmJmM2RBEAE!2m1!1s0x0 ,Lee Elberson,TRUE,5,Love this theater.  They are conveniently located downtown and show a diverse set of movies.  Great beer selection as well.,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNBb3ZxMW9nRRAB!2m1!1s0x0 ,Peter Belmi,FALSE,5,,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURRNkpPLXdnRRAB!2m1!1s0x0 ,William Hughes,TRUE,5,,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNBdFpDN0FnEAE!2m1!1s0x0 ,Doug Smith,TRUE,5,,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNROGJuS0VREAE!2m1!1s0x0 ,A Collins,FALSE,4,,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURncktQaFdnEAE!2m1!1s0x0 ,Scott Johnston,FALSE,5,,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNRNzZhSlFnEAE!2m1!1s0x0 ,Rafael Alvarado,TRUE,4,,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNRbW9lTGlBRRAB!2m1!1s0x0 ,Luis Vargas,FALSE,4,,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURBbHRXVHZnRRAB!2m1!1s0x0 ,Dennis Terribile,TRUE,5,"Small, intimate theater with great Indy films .....and great beer selection🤗",
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNBbXRiR0lBEAE!2m1!1s0x0 ,Rick Sincere,TRUE,4,,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNBemRTTWhnRRAB!2m1!1s0x0 ,Kyha Williams,FALSE,5,,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURROU1qZHFnRRAB!2m1!1s0x0 ,Taylor Kuykendall,TRUE,4,,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURRcFlETW5BRRAB!2m1!1s0x0 ,Laura Pascarella,TRUE,5,"love. Giant, comfy seats and seat reservations.",
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUN3dHFxdTJRRRAB!2m1!1s0x0 ,Glen Wetherall,FALSE,4,"It's nice there, fantastic seating even for a newer theatre, very welcoming and comfortable. Good food and drink menu, alittle overpriced",
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNBNVB1S3BRRRAB!2m1!1s0x0 ,meredith tennant,FALSE,4,,
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNRbm9MOFVBEAE!2m1!1s0x0 ,Adrian W.,TRUE,5,"The Violet Crown is definitely my favorite theater in Charlottesville. The theaters are always clean and comfy, and you never have to deal with the ridiculous crowds that populate the nearby Regal theater.  Every chair has a convenient tray that you can place your food and drinks on, and the food itself is surprisingly good and not too expensive. Also, the smaller rooms on the first floor are nice and intimate, and the seats even recline! Overall, it's one of the best cinema experiences in Charlottesville, and one of the best reasons to visit the Downtown Mall.",
Violet Crown,2/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUN3OVlXMmhRRRAB!2m1!1s0x0 ,Dhananjay Anand (DJ),TRUE,5,,
Violet Crown,1/15/2018,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURRel9xOVFnEAE!2m1!1s0x0 ,Gabriela C,TRUE,5,,
